Product_URL,Product_Demographic,Product_Type,Product_Name,Selling_Price,Max_Retail_Price,Rating,Rating_Count,Color,Available_Sizes,Fit_Sizing,Product_Details,Fabric_Care
https://www.gap.com/browse/product.do?pid=856493042,Men,Sweaters,Textured Polo Shirt,59.95,59.95,0,Not available,grey,"XS, S, M, L, XL, XXL","['* Fit: Classic. A straight & easy fit', 'Hits at the hip']","['Soft textured polo shirt', 'Polo color with button placket', 'Short sleeves', 'Banded hem']","['55% cotton, 45% EASTMAN NAIA', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=856493002,Men,Sweaters,Textured Polo Shirt,59.95,59.95,0,Not available,chino,"XS, S, M, L, XL, XXL","['* Fit: Classic. A straight & easy fit', 'Hits at the hip']","['Soft textured polo shirt', 'Polo color with button placket', 'Short sleeves', 'Banded hem']","['55% cotton, 45% EASTMAN NAIA', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=873639002,Men,Sweaters,Rib Sweater Shirt,69.95,69.95,0,Not available,blue ridge,"XS, S, M, L, XL, XXL","['* Fit: Classic. A straight & easy fit', 'Hits at the hip']","['Soft cotton-blend ribbed sweater shirt', 'Point collar', 'Short sleeves', 'Button front', 'Contrast trim', 'Eastman NaiaTM cellulosic fiber is derived from wood pulp that is sourced from responsibly managed pine and eucalyptus forests. NaiaTM is produced in a closed-loop process where solvents are recycled back into the process for reuse, reducing resource consumption as compared with conventional processes']","['55% cotton, 45% EASTMAN NAIA', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=873639012,Men,Sweaters,Rib Sweater Shirt,69.95,69.95,0,Not available,new off white,"XS, S, M, L, XL, XXL","['* Fit: Classic. A straight & easy fit', 'Hits at the hip']","['Soft cotton-blend ribbed sweater shirt', 'Point collar', 'Short sleeves', 'Button front', 'Contrast trim', 'Eastman NaiaTM cellulosic fiber is derived from wood pulp that is sourced from responsibly managed pine and eucalyptus forests. NaiaTM is produced in a closed-loop process where solvents are recycled back into the process for reuse, reducing resource consumption as compared with conventional processes']","['55% cotton, 45% EASTMAN NAIA', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=856493022,Men,Sweaters,Textured Polo Shirt,59.95,59.95,0,Not available,dark night,"XS, S, M, L, XL, XXL","['* Fit: Classic. A straight & easy fit', 'Hits at the hip']","['Soft textured polo shirt', 'Polo color with button placket', 'Short sleeves', 'Banded hem']","['55% cotton, 45% EASTMAN NAIA', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=856493032,Men,Sweaters,Textured Polo Shirt,59.95,59.95,0,Not available,true black,"XS, S, M, L, XL, XXL","['* Fit: Classic. A straight & easy fit', 'Hits at the hip']","['Soft textured polo shirt', 'Polo color with button placket', 'Short sleeves', 'Banded hem']","['55% cotton, 45% EASTMAN NAIA', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=787105022,Men,Sweaters,Merino Wool Polo Shirt,39.00$79.95,39.00$79.95,4.53,32,true black,"XS, M, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft wool shirt', 'Polo collar with button placket', 'Long sleeves with banded cuffs', 'Banded hem']","['100% Responsible Wool Standard', 'Machine wash, lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=871427012,Men,Sweaters,CashSoft Sweater Polo Shirt,47.00$59.95,47.00$59.95,5,1,camel heather,"XS, S, M, L, XL, XXL",['* Fit: Classic. A straight & easy fit'],"['Soft cotton-nylon blend sweater polo', 'Polo collar with button placket', 'Short sleeves', 'Ribbed hem']","['55% cotton, 25% polyester', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=819030012,Men,Sweaters,Textured Crewneck Sweater,29.00$59.95,29.00$59.95,4.4,5,chino grain,Not applicable,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft textured cotton sweater', 'Crewneck', 'Long sleeves', 'Ribbed hem']","['100% Conventional Cotton', 'Machine wash, lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=787105002,Men,Sweaters,Merino Wool Polo Shirt,39.00$79.95,39.00$79.95,4.53,32,camel heather,XXL,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft wool shirt', 'Polo collar with button placket', 'Long sleeves with banded cuffs', 'Banded hem']","['100% Responsible Wool Standard', 'Machine wash, lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=871427022,Men,Sweaters,CashSoft Sweater Polo Shirt,47.00$59.95,47.00$59.95,5,1,navy uniform,"XS, S, M, L, XL, XXL",['* Fit: Classic. A straight & easy fit'],"['Soft cotton-nylon blend sweater polo', 'Polo collar with button placket', 'Short sleeves', 'Ribbed hem']","['55% cotton, 25% polyester', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=819025012,Men,Sweaters,Textured Sweater Cardigan,34.00,34.00,4.56,25,light heather grey,"S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft, textured cotton cardigan', 'Point collar', 'Long sleeves', 'Button front']","['100% Cotton', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=787105032,Men,Sweaters,Merino Wool Polo Shirt,39.00$79.95,39.00$79.95,4.53,32,heather grey,XXL,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft wool shirt', 'Polo collar with button placket', 'Long sleeves with banded cuffs', 'Banded hem']","['100% Responsible Wool Standard', 'Machine wash, lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=856490012,Men,Sweaters,CashSoft Cardigan,55.00$69.95,55.00$69.95,0,Not available,cream,"S, M, L, XL, XXL",['* Fit: Classic. A straight & easy fit'],"['Soft cotton-nylon blend cardigan', 'V-neck', 'Long sleeves', 'Button front', 'Patch pockets at hem']","['53% cotton, 47% nylon', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=871427002,Men,Sweaters,CashSoft Sweater Polo Shirt,47.00$59.95,47.00$59.95,5,1,charcoal heather,"XS, S, M, L, XL, XXL",['* Fit: Classic. A straight & easy fit'],"['Soft cotton-nylon blend sweater polo', 'Polo collar with button placket', 'Short sleeves', 'Ribbed hem']","['55% cotton, 25% polyester', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=819025002,Men,Sweaters,Textured Sweater Cardigan,39.00,39.00,4.56,25,black,XL,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft, textured cotton cardigan', 'Point collar', 'Long sleeves', 'Button front']","['100% Cotton', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=403427012,Men,Sweaters,Merino Turtleneck Sweater,59.99$79.95,59.99$79.95,4.81,37,light heather gray,"M, L, XL","['Straight, easy fit', 'Hits at the hip']","['Responsible Wool Standard certified', 'Contains 100% RWS certified wool', 'Soft knit sweater', 'Turtleneck', 'Long sleeves']","['Responsible Wool Standard 100%', 'Imported']"
https://www.gap.com/browse/product.do?pid=403427022,Men,Sweaters,Merino Turtleneck Sweater,59.99$79.95,59.99$79.95,4.81,37,camel heather,"M, L, XL","['Straight, easy fit', 'Hits at the hip']","['Responsible Wool Standard certified', 'Contains 100% RWS certified wool', 'Soft knit sweater', 'Turtleneck', 'Long sleeves']","['Responsible Wool Standard 100%', 'Imported']"
https://www.gap.com/browse/product.do?pid=787002002,Men,Sweaters,Textured Crewneck Sweater,54.99$98.00,54.99$98.00,4.63,27,dark night,"XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Textured cotton-wool blend sweater', 'Ribbed crewneck', 'Long sleeves with ribbed cuffs', 'Ribbed hem']","['60% Cotton, 30% Nylon, 10% Wool', 'Machine wash, lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=787102032,Men,Sweaters,Crewneck Sweater,34.99,34.99,4.53,147,khaki heather,Not applicable,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['This sweater is made with 52% recycled polyester. Less waste in the world. More great clothes for you', 'Soft poly-wool blend sweater', 'Crewneck', 'Long sleeves']","['52% Recycled Polyester, 38% Acrylic, 8% Wool, 2% Spandex', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=787034002,Men,Sweaters,CashSoft Crewneck Sweater,44.99$59.95,44.99$59.95,4.74,156,true black,"S, M","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend waffle-knit sweater', 'Crewneck', 'Long sleeves']","['53% Cotton, 47% Nylon', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=774229012,Men,Sweaters,CashSoft Sweater Hoodie,49.99$69.95,49.99$69.95,4.67,61,charcoal heather,XS,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Supersoft cotton-blend sweater hoodie', 'Hooded neckline with drawcords', 'Long sleeves', 'Front kanga pocket']","['53% Cotton, 47% Nylon', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=774229022,Men,Sweaters,CashSoft Sweater Hoodie,49.99$69.95,49.99$69.95,4.67,61,dark night,"XS, S, L, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Supersoft cotton-blend sweater hoodie', 'Hooded neckline with drawcords', 'Long sleeves', 'Front kanga pocket']","['53% Cotton, 47% Nylon', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=787034022,Men,Sweaters,CashSoft Crewneck Sweater,44.99$59.95,44.99$59.95,4.74,156,dark night,"S, M","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend waffle-knit sweater', 'Crewneck', 'Long sleeves']","['53% Cotton, 47% Nylon', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=819023012,Men,Sweaters,Seed-Stitch Turtleneck Sweater,49.99$69.95,49.99$69.95,4.86,28,navy uniform,"XS, S, M, L, XL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend, seed-stitch sweater', 'Turtleneck', 'Long sleeves']","['60% cotton, 30% nylon, 10% wool', 'Imported']"
https://www.gap.com/browse/product.do?pid=787102022,Men,Sweaters,Crewneck Sweater,19.97,19.97,4.53,147,pine green,M,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['This sweater is made with 52% recycled polyester. Less waste in the world. More great clothes for you', 'Soft poly-wool blend sweater', 'Crewneck', 'Long sleeves']","['52% Recycled Polyester, 38% Acrylic, 8% Wool, 2% Spandex', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=797797002,Men,Sweaters,Waffle Sweater,14.97$49.95,14.97$49.95,4.55,139,chalk beige,XXL,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft waffle-knit cotton sweater', 'Crewneck', 'Long sleeves']","['100% Cotton', 'Machine wash, lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=815213002,Men,Sweaters,Wool Sweater Shirt,24.97$79.95,24.97$79.95,4.58,38,charcoal gray,M,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft wool sweater shirt', 'Point collar', 'Long sleeves', 'Button front', 'Patch pocket at chest']","['100% Responsible Wool Standard', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=403427002,Men,Sweaters,Merino Turtleneck Sweater,59.99$79.95,59.99$79.95,4.81,37,true black,XL,"['Straight, easy fit', 'Hits at the hip']","['Responsible Wool Standard certified', 'Contains 100% RWS certified wool', 'Soft knit sweater', 'Turtleneck', 'Long sleeves']","['Responsible Wool Standard 100%', 'Imported']"
