Product_URL,Product_Demographic,Product_Type,Product_Name,Selling_Price,Max_Retail_Price,Rating,Rating_Count,Color,Available_Sizes,Fit_Sizing,Product_Details,Fabric_Care
https://www.gap.com/browse/product.do?pid=765568072,Women,Pants,High Rise Boyfriend Joggers,44.00,44.00,4.61,947,true black,"XXS, XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=857592012,Women,Sweatshirts & Sweatpants,Cloudlight Sweatshirt,29.00$59.95,29.00$59.95,3.86,14,true black,"XXS, XS, S, M, L, XL, XXL","['* Fit: Relaxed. A straight & easy fit', '* Style Note: For a more Classic fit, go down one size', 'Hits at the hip']","['Supersoft, stretch knit sweatshirt', 'Point collar with V-neck', 'Long sleeves']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=821307002,Women,Pants,Mid Rise Cloudlight Straight Leg Sweatpants,69.95,69.95,4.34,131,true black,"XXS, XS, S, XL","['Mid rise', 'Straight silhouette with a roomy fit. Wide leg']","['Soft stretch knit straight leg pants', 'Elasticized waist', 'Front slant pockets']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=873616022,Women,Sweatshirts & Sweatpants,Cloudlight Oversized Cardigan,27.00$69.95,27.00$69.95,4.09,11,true black,"XXS, XS, S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes']","['Supersoft, lightweight oversized cardigan sweater', 'V-neck', 'Long sleeves', 'Button front']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883546002,Women,Sweatshirts & Sweatpants,Vintage Soft Zip Hoodie,47.00$59.95,47.00$59.95,4.55,11,navy blue,"XXS, XS, S, M, L, XL, XXL","['* Fit: Relaxed. A straight & easy fit', '* Style Note: For a more Classic fit, go down one size']","['Soft cotton-blend hoodie', 'Hooded neckline with drawcords', 'Long sleeves with banded cuffs', 'Zipper-front closure', 'Front kanga pockets', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=729444042,Women,Pants,Vintage Soft Wide-Leg Sweatpants,59.95,59.95,4.11,151,navy blue uniform,"XXS, XS, S, M, L, XL, XXL","['Mid rise', 'Straight silhouette with a relaxed fit', 'Wide leg']","['Soft fleece knit wide-leg sweatpants', 'Elasticized waist', 'Front slant pockets', 'Seam at front']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=864386022,Women,Pants,Vintage Soft Classic Joggers,44.00,44.00,4.59,680,navy blue,"XXS, XS, S, M, L, XL, XXL","['Mid rise', 'Easy through the hip and thigh', 'Skinny leg opening', 'Skims the ankle']","['Soft knit joggers', 'Elasticized waist with drawcords', 'Front slant pockets', 'Banded, elasticized cuffs', 'These joggers are made with 23% recycled polyester. Less waste in the world. More great clothes for you']","['Recycled Polyester 23%, Cotton 77%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=890601012,Women,Sweatshirts & Sweatpants,Vintage Soft Cropped Half-Zip Pullover,34.00$69.95,34.00$69.95,4.58,24,navy blue,"M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down two to three sizes', 'Cropped, hits at the waist']","['Soft cotton-blend cropped pullover sweatshirt', 'Mockneck with half zip closure', 'Long sleeves']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883566032,Women,Sweatshirts & Sweatpants,Vintage Soft Cropped Hoodie,62.00$69.95,62.00$69.95,0,Not available,simply green,"XXS, XS, S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes', 'Slightly cropped, hits at the waist']","['Soft cotton-blend slightly cropped hoodie', 'Hooded neckline', 'Long sleeves with banded cuffs', 'Zipper front', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883550032,Women,Sweatshirts & Sweatpants,Vintage Soft Dolphin Shorts,35.00$39.95,35.00$39.95,5,3,simply green,"XXS, XS, S, M, L, XL, XXL","['* Fit: Classic. An easy silhouette that fits close  at the waist, and is relaxed through the hips and thigh']","['Soft cotton-blend sweat shorts', 'Elasticized waist', 'Front slant pockets', 'Dolphin hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765585212,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,49.95,49.95,4.63,720,simply green logo,"XXS, XS, S, M, L, XL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765568222,Women,Pants,High Rise Boyfriend Joggers,49.95,49.95,4.61,947,simply green,"XXS, XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765585242,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,49.95,49.95,4.63,720,light yellow,XXL,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765568212,Women,Pants,High Rise Boyfriend Joggers,49.95,49.95,4.61,947,light yellow,"XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=841725012,Women,Sweatshirts & Sweatpants,Arch Logo Cropped Hoodie,69.95,69.95,4.57,229,neon pink,"XXS, XS","['* Fit: Oversized. Fits loose on the body. Cropped, hits at the waist', '* Style Note: For a more Classic fit, go down two to three sizes']","['Soft cotton-blend cropped hoodie', 'Hooded neckline', 'Long sleeves with dropped shoulders and banded cuffs', 'Gap arch logo at front', 'Banded hem']","['77% Cotton, 23% Polyester', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=729618102,Women,Sweatshirts & Sweatpants,Vintage Soft Hoodie,59.95,59.95,4.52,381,standout pink,"XXS, XS, S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend hoodie', 'Hooded neckline', 'Long sleeves with dropped shoulders and banded cuffs', 'High-low hem', 'Certain styles have Gap arch logo at front']","['Cotton 77%, Polyester 23%', 'Normal Wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765585142,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,49.95,49.95,4.63,720,standout pink,"XXS, XS, S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765568162,Women,Pants,High Rise Boyfriend Joggers,49.95,49.95,4.61,947,standout pink,"XXS, XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=729618022,Women,Sweatshirts & Sweatpants,Vintage Soft Hoodie,35.00,35.00,4.52,381,heather grey,"XXS, XS, S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend hoodie', 'Hooded neckline', 'Long sleeves with dropped shoulders and banded cuffs', 'High-low hem', 'Certain styles have Gap arch logo at front']","['Cotton 77%, Polyester 23%', 'Normal Wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=729461002,Women,Pants,Vintage Soft Cargo Sweatpants,35.00$59.95,35.00$59.95,4.54,216,heather grey,"XS, S, M, L, XL, XXL",['Mid rise'],"['Soft cotton-blend sweatpants', 'Elasticized waist', 'Front slant pockets', 'Flap cargo pockets at sides', 'Adjustable bungee cord at leg opening', 'Seams at front and back']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883566002,Women,Sweatshirts & Sweatpants,Vintage Soft Cropped Hoodie,62.00$69.95,62.00$69.95,0,Not available,light heather gray,"XXS, XS, S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes', 'Slightly cropped, hits at the waist']","['Soft cotton-blend slightly cropped hoodie', 'Hooded neckline', 'Long sleeves with banded cuffs', 'Zipper front', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883550022,Women,Sweatshirts & Sweatpants,Vintage Soft Dolphin Shorts,35.00$39.95,35.00$39.95,5,3,new heather grey,"XXS, XS, S, M, L, XL, XXL","['* Fit: Classic. An easy silhouette that fits close  at the waist, and is relaxed through the hips and thigh']","['Soft cotton-blend sweat shorts', 'Elasticized waist', 'Front slant pockets', 'Dolphin hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=794965012,Women,Sweatshirts & Sweatpants,Vintage Soft Cropped Hoodie,35.00,35.00,4.55,77,heather grey,"XXS, XS, S, M, L, XL, XXL","['Straight, cropped silhouette with a relaxed fit', 'Hits at the waist']","['Soft cotton-blend cropped hoodie', 'Hooded neckline with drawcords', 'Long sleeves with dropped shoulders and banded cuffs', 'Front kanga pocket', 'Curved banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=729444002,Women,Pants,Vintage Soft Wide-Leg Sweatpants,59.95,59.95,4.11,151,heather grey,"XS, S, M, L, XL, XXL","['Mid rise', 'Straight silhouette with a relaxed fit', 'Wide leg']","['Soft fleece knit wide-leg sweatpants', 'Elasticized waist', 'Front slant pockets', 'Seam at front']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765585002,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,49.95,49.95,4.63,720,heather grey,"XS, S, M, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765568002,Women,Pants,High Rise Boyfriend Joggers,44.00,44.00,4.61,947,heather grey,"XXS, XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=729618122,Women,Sweatshirts & Sweatpants,Vintage Soft Hoodie,59.95,59.95,4.52,381,heather grey,"XXS, XS, M","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend hoodie', 'Hooded neckline', 'Long sleeves with dropped shoulders and banded cuffs', 'High-low hem', 'Certain styles have Gap arch logo at front']","['Cotton 77%, Polyester 23%', 'Normal Wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883546022,Women,Sweatshirts & Sweatpants,Vintage Soft Zip Hoodie,47.00$59.95,47.00$59.95,4.55,11,heather grey,"XXS, XS, S, M, L, XL, XXL","['* Fit: Relaxed. A straight & easy fit', '* Style Note: For a more Classic fit, go down one size']","['Soft cotton-blend hoodie', 'Hooded neckline with drawcords', 'Long sleeves with banded cuffs', 'Zipper-front closure', 'Front kanga pockets', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883552012,Women,Sweatshirts & Sweatpants,Vintage Soft Oversized Shirt Jacket,34.00$69.95,34.00$69.95,5,1,heather grey,"S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes']","['Soft oversized fleece shirt jacket', 'Point collar', 'Long sleeves with button cuffs', 'Button front', 'Patch pocket at chest']","['77% Cotton Better Cotton (BCI), 23% Polyester', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=857592002,Women,Sweatshirts & Sweatpants,Cloudlight Sweatshirt,29.00$59.95,29.00$59.95,3.86,14,heather  gray,"XXS, XS, S, M, L, XL, XXL","['* Fit: Relaxed. A straight & easy fit', '* Style Note: For a more Classic fit, go down one size', 'Hits at the hip']","['Supersoft, stretch knit sweatshirt', 'Point collar with V-neck', 'Long sleeves']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=873616002,Women,Sweatshirts & Sweatpants,Cloudlight Oversized Cardigan,27.00$69.95,27.00$69.95,4.09,11,light heather gray,"XXS, XS, S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes']","['Supersoft, lightweight oversized cardigan sweater', 'V-neck', 'Long sleeves', 'Button front']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=821307012,Women,Pants,Mid Rise Cloudlight Straight Leg Sweatpants,69.95,69.95,4.34,131,light heather grey,"XS, S, M, L, XL, XXL","['Mid rise', 'Straight silhouette with a roomy fit. Wide leg']","['Soft stretch knit straight leg pants', 'Elasticized waist', 'Front slant pockets']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=821306012,Women,Sweatshirts & Sweatpants,Cloudlight Mockneck Sweatshirt,34.00,34.00,4.24,72,light heather grey,"XXS, XS, S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft stretch knit sweatshirt', 'Mockneck', 'Long sleeves']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=816713022,Women,Sweaters,CashSoft Shaker-Stitch Sweater Hoodie,47.00,47.00,4.59,158,light gray heather,"XS, M, L, XL, XXL","['Fit: Oversized. Fits loose through the body. * Style Note: For a more Classic fit, go down two to three sizes', 'Slightly cropped, hits at the waist']","['Supersoft, slightly cropped cotton-blend sweater hoodie', 'Hooded neckline with drawcords', 'Long sleeves with dropped shoulders']","['Cotton 53%, Nylon 24%, Acrylic 23%', 'Machine wash and lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=816705002,Women,Sweaters,CashSoft Shaker-Stitch Sweater Pants,63.00,63.00,4.27,200,grey heather,"L, XL, XXL","['Fit: Slim. A semi-fitted silhouette that fits close to the body at the waist and hip, with a slight ease through the thigh']","['Supersoft cotton-blend, shaker-stitch sweater pants', 'Elasticized waist']","['Cotton 53%, Nylon 24%, Acrylic 23%', 'Machine wash and lay flat to dry', 'Imported']"
https://www.gap.com/browse/product.do?pid=883552002,Women,Sweatshirts & Sweatpants,Vintage Soft Oversized Shirt Jacket,34.00$69.95,34.00$69.95,5,1,new off white,"XXS, XS, S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes']","['Soft oversized fleece shirt jacket', 'Point collar', 'Long sleeves with button cuffs', 'Button front', 'Patch pocket at chest']","['77% Cotton Better Cotton (BCI), 23% Polyester', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883566012,Women,Sweatshirts & Sweatpants,Vintage Soft Cropped Hoodie,62.00$69.95,62.00$69.95,0,Not available,new off white,"XXS, XS, S, M, L, XL, XXL","['* Fit: Oversized. Fits loose on the body', '* Style Note: For a more Classic fit, go down one to two sizes', 'Slightly cropped, hits at the waist']","['Soft cotton-blend slightly cropped hoodie', 'Hooded neckline', 'Long sleeves with banded cuffs', 'Zipper front', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=864386052,Women,Pants,Vintage Soft Classic Joggers,39.00,39.00,4.59,680,new off white,"XS, S, M, L, XL, XXL","['Mid rise', 'Easy through the hip and thigh', 'Skinny leg opening', 'Skims the ankle']","['Soft knit joggers', 'Elasticized waist with drawcords', 'Front slant pockets', 'Banded, elasticized cuffs', 'These joggers are made with 23% recycled polyester. Less waste in the world. More great clothes for you']","['Recycled Polyester 23%, Cotton 77%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765585232,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,49.95,49.95,4.63,720,new off white,XXL,"['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765568202,Women,Pants,High Rise Boyfriend Joggers,49.95,49.95,4.61,947,new off white,"XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=883546032,Women,Sweatshirts & Sweatpants,Vintage Soft Zip Hoodie,47.00$59.95,47.00$59.95,4.55,11,new off white,"XXS, XS, S, M, L, XL, XXL","['* Fit: Relaxed. A straight & easy fit', '* Style Note: For a more Classic fit, go down one size']","['Soft cotton-blend hoodie', 'Hooded neckline with drawcords', 'Long sleeves with banded cuffs', 'Zipper-front closure', 'Front kanga pockets', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765585032,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,49.95,49.95,4.63,720,moonstone beige,"XS, S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=765568032,Women,Pants,High Rise Boyfriend Joggers,49.95,49.95,4.61,947,moonstone beige,"XXS, XS, S, M, L, XL, XXL","['Easy through the hip and thigh', 'Skinny leg opening', 'Hits at the ankle']","['Soft cotton-blend joggers', 'Elasticized waist', 'Front slant pockets', 'Elasticized leg openings']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=829096012,Women,Sweatshirts & Sweatpants,Vintage Soft Raglan Sweatshirt,59.95,59.95,4.63,720,moonstone beige,"XXS, XS, S, M, L, XL, XXL","['Straight silhouette with a relaxed fit', 'Hits at the hip']","['Soft cotton-blend sweatshirt', 'Crewneck', 'Long raglan sleeves with banded cuffs', 'Certain styles have an embroidered Gap arch logo at chest', 'Banded hem']","['Cotton 77%, Polyester 23%', 'Machine wash', 'Imported']"
https://www.gap.com/browse/product.do?pid=821307032,Women,Pants,Mid Rise Cloudlight Straight Leg Sweatpants,69.95,69.95,4.34,131,moonstone beige,"M, L, XL, XXL","['Mid rise', 'Straight silhouette with a roomy fit. Wide leg']","['Soft stretch knit straight leg pants', 'Elasticized waist', 'Front slant pockets']","['Polyester 73%, Modal 22%, Spandex 5%', 'Machine wash', 'Imported']"
